tipo;data;descricao;uf;município;codigo ibge
NACIONAL;01/01/2021;CONFRATERNIZAÇÃO UNIVERSAL;;;
NACIONAL;16/02/2021;CARNAVAL;;;
NACIONAL;02/04/2021;PAIXÃO DE CRISTO;;;
NACIONAL;21/04/2021;TIRADENTES;;;
NACIONAL;01/05/2021;DIA DO TRABALHO;;;
NACIONAL;03/06/2021;CORPUS CHRISTI;;;
NACIONAL;07/09/2021;INDEPENDÊNCIA DO BRASIL;;;
NACIONAL;12/10/2021;DIA DE NOSSA SENHORA APARECIDA;;;
NACIONAL;02/11/2021;FINADOS;;;
NACIONAL;15/11/2021;PROCLAMAÇÃO DA REPÚBLICA;;;
NACIONAL;25/12/2021;NATAL;;;
ESTADUAL;16/09/2021;FERIADO ESTADUAL;AL;;
ESTADUAL;02/07/2021;FERIADO ESTADUAL;BA;;
ESTADUAL;25/03/2021;FERIADO ESTADUAL;CE;;
ESTADUAL;28/07/2021;FERIADO ESTADUAL;MA;;
ESTADUAL;05/08/2021;FERIADO ESTADUAL;PB;;
ESTADUAL;06/03/2021;FERIADO ESTADUAL;PE;;
ESTADUAL;19/10/2021;FERIADO ESTADUAL;PI;;
ESTADUAL;03/10/2021;FERIADO ESTADUAL;RN;;
ESTADUAL;04/01/2021;FERIADO ESTADUAL;RO;;
ESTADUAL;11/08/2021;FERIADO ESTADUAL;SC;;
ESTADUAL;08/07/2021;FERIADO ESTADUAL;SE;;
ESTADUAL;09/07/2021;REVOLUÇÃO DE 1932;SP;;
MUNICIPAL;02/02/2021;FERIADO RELIGIOSO;AL;ARAPIRACA;2700300
MUNICIPAL;08/12/2021;FERIADO MUNICIPAL;AL;ARAPIRACA;2700300
MUNICIPAL;22/05/2021;FERIADO RELIGIOSO;AL;BOCA DA MATA;2701001
MUNICIPAL;20/07/2021;FERIADO RELIGIOSO;AL;BOCA DA MATA;2701001
MUNICIPAL;02/02/2021;FERIADO RELIGIOSO;AL;CAJUEIRO;2701308
MUNICIPAL;23/06/2021;FERIADO RELIGIOSO;AL;CORURIPE;2702306
MUNICIPAL;08/12/2021;FERIADO RELIGIOSO;AL;CORURIPE;2702306
MUNICIPAL;24/06/2021;FERIADO RELIGIOSO;AL;DELMIRO GOUVEIA;2702405
MUNICIPAL;24/06/2021;FERIADO RELIGIOSO;AL;IGREJA NOVA;2703205
MUNICIPAL;08/12/2021;FERIADO RELIGIOSO;AL;IGREJA NOVA;2703205
MUNICIPAL;20/01/2021;FERIADO RELIGIOSO;AL;LIMOEIRO DE ANADIA;2704203
MUNICIPAL;29/06/2021;FERIADO MUNICIPAL;AL;LIMOEIRO DE ANADIA;2704203
MUNICIPAL;08/12/2021;FERIADO RELIGIOSO;AL;LIMOEIRO DE ANADIA;2704203
MUNICIPAL;27/08/2021;FERIADO RELIGIOSO;AL;MACEIO;2704302
MUNICIPAL;08/12/2021;FERIADO RELIGIOSO;AL;MACEIO;2704302
MUNICIPAL;15/01/2021;FERIADO RELIGIOSO;AL;MARIBONDO;2704807
MUNICIPAL;24/06/2021;FERIADO RELIGIOSO;AL;MARIBONDO;2704807
MUNICIPAL;08/12/2021;FERIADO RELIGIOSO;AL;MARIBONDO;2704807
MUNICIPAL;13/06/2021;FERIADO RELIGIOSO;AL;OURO BRANCO;2706109
MUNICIPAL;29/06/2021;FERIADO MUNICIPAL;AL;OURO BRANCO;2706109
MUNICIPAL;08/12/2021;FERIADO RELIGIOSO;AL;OURO BRANCO;2706109
MUNICIPAL;08/12/2021;FERIADO RELIGIOSO;AL;PALMEIRA DOS INDIOS;2706307
MUNICIPAL;20/01/2021;FERIADO RELIGIOSO;AL;PASSO DE CAMARAGIBE;2706505
MUNICIPAL;29/06/2021;FERIADO RELIGIOSO;AL;PASSO DE CAMARAGIBE;2706505
MUNICIPAL;08/12/2021;FERIADO RELIGIOSO;AL;PASSO DE CAMARAGIBE;2706505
MUNICIPAL;07/10/2021;FERIADO RELIGIOSO;AL;PENEDO;2706703
MUNICIPAL;08/12/2021;FERIADO RELIGIOSO;AL;PENEDO;2706703
MUNICIPAL;02/02/2021;FERIADO RELIGIOSO;AL;PILAR;2706901
MUNICIPAL;08/12/2021;FERIADO RELIGIOSO;AL;PILAR;2706901
MUNICIPAL;02/02/2021;FERIADO RELIGIOSO;AL;PIRANHAS;2707107
MUNICIPAL;20/01/2021;FERIADO RELIGIOSO;AL;PORTO CALVO;2707305
MUNICIPAL;21/11/2021;FERIADO RELIGIOSO;AL;PORTO CALVO;2707305
MUNICIPAL;01/04/2021;FERIADO RELIGIOSO;AL;RIO LARGO;2707701
MUNICIPAL;08/12/2021;FERIADO RELIGIOSO;AL;RIO LARGO;2707701
MUNICIPAL;26/07/2021;FERIADO RELIGIOSO;AL;SANTANA DO IPANEMA;2708006
MUNICIPAL;24/06/2021;FERIADO RELIGIOSO;AL;SAO MIGUEL DOS CAMPOS;2708600
MUNICIPAL;18/12/2021;FERIADO RELIGIOSO;AL;SAO MIGUEL DOS CAMPOS;2708600
MUNICIPAL;20/01/2021;FERIADO RELIGIOSO;AL;SAO SEBASTIAO;2708808
MUNICIPAL;08/09/2021;FERIADO RELIGIOSO;AL;SAO SEBASTIAO;2708808
MUNICIPAL;08/12/2021;FERIADO RELIGIOSO;AL;SAO SEBASTIAO;2708808
MUNICIPAL;02/02/2021;FERIADO RELIGIOSO;AL;UNIAO DOS PALMARES;2709301
MUNICIPAL;22/07/2021;FERIADO RELIGIOSO;AL;UNIAO DOS PALMARES;2709301
MUNICIPAL;08/12/2021;FERIADO RELIGIOSO;AL;UNIAO DOS PALMARES;2709301
MUNICIPAL;02/02/2021;FERIADO RELIGIOSO;AL;VICOSA;2709400
MUNICIPAL;08/09/2021;FERIADO RELIGIOSO;AM;LABREA;1302405
MUNICIPAL;15/09/2021;FERIADO MUNICIPAL;AM;MANICORE;1302702
MUNICIPAL;13/06/2021;FERIADO RELIGIOSO;AM;SANTO ANTONIO DO ICA;1303700
MUNICIPAL;01/02/2021;DIA DO MUNICÍPIO;AM;TABATINGA;1304062
MUNICIPAL;29/09/2021;FERIADO RELIGIOSO;AM;TABATINGA;1304062
MUNICIPAL;15/10/2021;FERIADO RELIGIOSO;AM;TEFE;1304203
MUNICIPAL;20/11/2021;FERIADO MUNICIPAL;AM;TEFE;1304203
MUNICIPAL;26/04/2021;FERIADO RELIGIOSO;BA;AMARGOSA;2901007
MUNICIPAL;24/06/2021;FERIADO RELIGIOSO;BA;ANAGE;2901205
MUNICIPAL;24/06/2021;FERIADO RELIGIOSO;BA;BARRA;2902708
MUNICIPAL;24/06/2021;FERIADO RELIGIOSO;BA;BARRA DA ESTIVA;2902807
MUNICIPAL;06/08/2021;FERIADO RELIGIOSO;BA;BARRA DA ESTIVA;2902807
MUNICIPAL;24/06/2021;FERIADO RELIGIOSO;BA;BARREIRAS;2903201
MUNICIPAL;06/08/2021;FERIADO RELIGIOSO;BA;BOM JESUS DA LAPA;2903904
MUNICIPAL;15/09/2021;FERIADO RELIGIOSO;BA;BOM JESUS DA LAPA;2903904
MUNICIPAL;24/06/2021;FERIADO RELIGIOSO;BA;BOQUIRA;2904100
MUNICIPAL;20/01/2021;FERIADO RELIGIOSO;BA;BRUMADO;2904605
MUNICIPAL;24/06/2021;FERIADO RELIGIOSO;BA;BRUMADO;2904605
MUNICIPAL;06/08/2021;FERIADO RELIGIOSO;BA;BRUMADO;2904605
MUNICIPAL;24/06/2021;FERIADO RELIGIOSO;BA;CACULE;2905008
MUNICIPAL;08/09/2021;FERIADO RELIGIOSO;BA;CACULE;2905008
MUNICIPAL;24/06/2021;FERIADO RELIGIOSO;BA;CAETITE;2905206
MUNICIPAL;26/07/2021;FERIADO RELIGIOSO;BA;CAETITE;2905206
MUNICIPAL;15/08/2021;FERIADO RELIGIOSO;BA;CAMAMU;2905800
MUNICIPAL;18/08/2021;FERIADO RELIGIOSO;BA;CAMAMU;2905800
MUNICIPAL;31/12/2021;FERIADO RELIGIOSO;BA;CAMAMU;2905800
MUNICIPAL;27/11/2021;FERIADO RELIGIOSO;BA;CANDIDO SALES;2906709
MUNICIPAL;24/06/2021;FERIADO RELIGIOSO;BA;CARINHANHA;2907103
MUNICIPAL;08/12/2021;FERIADO RELIGIOSO;BA;CASTRO ALVES;2907301
MUNICIPAL;13/06/2021;FERIADO RELIGIOSO;BA;CONDEUBA;2908705
MUNICIPAL;06/08/2021;FERIADO RELIGIOSO;BA;CONDEUBA;2908705
MUNICIPAL;24/06/2021;FERIADO RELIGIOSO;BA;CRUZ DAS ALMAS;2909802
MUNICIPAL;15/09/2021;FERIADO RELIGIOSO;BA;CRUZ DAS ALMAS;2909802
MUNICIPAL;31/05/2021;FERIADO RELIGIOSO;BA;ENCRUZILHADA;2910404
MUNICIPAL;13/06/2021;FERIADO RELIGIOSO;BA;GUANAMBI;2911709
MUNICIPAL;20/01/2021;FERIADO RELIGIOSO;BA;ITAMBE;2915809
MUNICIPAL;19/03/2021;FERIADO RELIGIOSO;BA;ITAPETINGA;2916401
MUNICIPAL;13/06/2021;FERIADO RELIGIOSO;BA;ITORORO;2917102
MUNICIPAL;30/11/2021;FERIADO RELIGIOSO;BA;ITUBERA;2917300
MUNICIPAL;08/12/2021;FERIADO RELIGIOSO;BA;ITUBERA;2917300
MUNICIPAL;28/01/2021;FERIADO RELIGIOSO;BA;LIVRAMENTO DE NOSSA SENHORA;2919504
MUNICIPAL;06/08/2021;FERIADO RELIGIOSO;BA;LIVRAMENTO DE NOSSA SENHORA;2919504
MUNICIPAL;15/08/2021;FERIADO RELIGIOSO;BA;LIVRAMENTO DE NOSSA SENHORA;2919504
MUNICIPAL;29/06/2021;FERIADO RELIGIOSO;BA;MURITIBA;2922300
MUNICIPAL;16/08/2021;FERIADO RELIGIOSO;BA;MUTUIPE;2922409
MUNICIPAL;02/02/2021;FERIADO RELIGIOSO;BA;NAZARE;2922508
MUNICIPAL;24/06/2021;FERIADO RELIGIOSO;BA;NAZARE;2922508
MUNICIPAL;16/08/2021;FERIADO MUNICIPAL;BA;NAZARE;2922508
MUNICIPAL;28/06/2021;FERIADO RELIGIOSO;BA;OLIVEIRA DOS BREJINHOS;2923209
MUNICIPAL;08/09/2021;FERIADO MUNICIPAL;BA;OLIVEIRA DOS BREJINHOS;2923209
MUNICIPAL;08/09/2021;FERIADO RELIGIOSO;BA;PALMAS DE MONTE ALTO;2923407
MUNICIPAL;02/02/2021;FERIADO RELIGIOSO;BA;PARAMIRIM;2923605
MUNICIPAL;13/06/2021;FERIADO RELIGIOSO;BA;PARAMIRIM;2923605
MUNICIPAL;13/06/2021;FERIADO RELIGIOSO;BA;PARATINGA;2923704
MUNICIPAL;08/12/2021;FERIADO MUNICIPAL;BA;PARATINGA;2923704
MUNICIPAL;22/05/2021;FERIADO RELIGIOSO;BA;PLANALTO;2925006
MUNICIPAL;24/06/2021;FERIADO RELIGIOSO;BA;PLANALTO;2925006
MUNICIPAL;24/06/2021;FERIADO RELIGIOSO;BA;POCOES;2925105
MUNICIPAL;25/01/2021;FERIADO MUNICIPAL;BA;POJUCA;2925204
MUNICIPAL;24/06/2021;FERIADO MUNICIPAL;BA;POJUCA;2925204
MUNICIPAL;16/08/2021;FERIADO RELIGIOSO;BA;PRESIDENTE TANCREDO NEVES;2925758
MUNICIPAL;31/05/2021;FERIADO RELIGIOSO;BA;RIACHO DE SANTANA;2926400
MUNICIPAL;08/09/2021;FERIADO RELIGIOSO;BA;SANTA MARIA DA VITORIA;2928109
MUNICIPAL;22/05/2021;FERIADO RELIGIOSO;BA;SANTA RITA DE CASSIA;2928406
MUNICIPAL;01/11/2021;FERIADO RELIGIOSO;BA;SANTA RITA DE CASSIA;2928406
MUNICIPAL;18/05/2021;FERIADO RELIGIOSO;BA;SANTO ANTONIO DE JESUS;2928703
MUNICIPAL;13/06/2021;FERIADO RELIGIOSO;BA;SANTO ANTONIO DE JESUS;2928703
MUNICIPAL;24/06/2021;FERIADO RELIGIOSO;BA;SANTO ANTONIO DE JESUS;2928703
MUNICIPAL;24/06/2021;FERIADO RELIGIOSO;BA;SAO FELIX;2929008
MUNICIPAL;04/10/2021;FERIADO RELIGIOSO;BA;SAO FELIX DO CORIBE;2929057
MUNICIPAL;24/06/2021;FERIADO RELIGIOSO;BA;VALENCA;2932903
MUNICIPAL;08/11/2021;FERIADO RELIGIOSO;BA;VALENCA;2932903
MUNICIPAL;14/09/2021;FERIADO RELIGIOSO;BA;VERA CRUZ;2933208
MUNICIPAL;24/06/2021;FERIADO RELIGIOSO;BA;VITORIA DA CONQUISTA;2933307
MUNICIPAL;15/08/2021;FERIADO RELIGIOSO;BA;VITORIA DA CONQUISTA;2933307
MUNICIPAL;24/06/2021;FERIADO RELIGIOSO;BA;XIQUE-XIQUE;2933604
MUNICIPAL;08/12/2021;FERIADO RELIGIOSO;BA;XIQUE-XIQUE;2933604
MUNICIPAL;19/03/2021;FERIADO RELIGIOSO;CE;ACOPIARA;2300309
MUNICIPAL;24/06/2021;FERIADO RELIGIOSO;CE;ACOPIARA;2300309
MUNICIPAL;15/07/2021;FERIADO RELIGIOSO;CE;ACOPIARA;2300309
MUNICIPAL;08/12/2021;FERIADO RELIGIOSO;CE;ARACOIABA;2301208
MUNICIPAL;19/03/2021;FERIADO RELIGIOSO;CE;ARARIPE;2301307
MUNICIPAL;13/06/2021;FERIADO RELIGIOSO;CE;ARARIPE;2301307
MUNICIPAL;05/11/2021;FERIADO RELIGIOSO;CE;ARARIPE;2301307
MUNICIPAL;15/09/2021;FERIADO RELIGIOSO;CE;ASSARE;2301604
MUNICIPAL;24/06/2021;FERIADO RELIGIOSO;CE;AURORA;2301703
MUNICIPAL;13/06/2021;FERIADO RELIGIOSO;CE;BARBALHA;2301901
MUNICIPAL;08/12/2021;FERIADO MUNICIPAL;CE;BARBALHA;2301901
MUNICIPAL;07/04/2021;FERIADO RELIGIOSO;CE;BARRO;2302008
MUNICIPAL;13/06/2021;FERIADO RELIGIOSO;CE;BARRO;2302008
MUNICIPAL;04/10/2021;FERIADO RELIGIOSO;CE;BREJO SANTO;2302503
MUNICIPAL;19/03/2021;FERIADO RELIGIOSO;CE;CAMPOS SALES;2302701
MUNICIPAL;01/09/2021;FERIADO RELIGIOSO;CE;CAMPOS SALES;2302701
MUNICIPAL;24/03/2021;FERIADO RELIGIOSO;CE;CARIRIACU;2303204
MUNICIPAL;29/06/2021;FERIADO RELIGIOSO;CE;CARIRIACU;2303204
MUNICIPAL;24/06/2021;FERIADO RELIGIOSO;CE;CEDRO;2303808
MUNICIPAL;19/03/2021;FERIADO RELIGIOSO;CE;CRATO;2304202
MUNICIPAL;01/09/2021;FERIADO RELIGIOSO;CE;CRATO;2304202
MUNICIPAL;06/01/2021;FERIADO RELIGIOSO;CE;ICO;2305407
MUNICIPAL;18/12/2021;FERIADO RELIGIOSO;CE;ICO;2305407
MUNICIPAL;19/03/2021;FERIADO RELIGIOSO;CE;IGUATU;2305506
MUNICIPAL;26/07/2021;FERIADO RELIGIOSO;CE;IGUATU;2305506
MUNICIPAL;24/03/2021;FERIADO RELIGIOSO;CE;JUAZEIRO DO NORTE;2307304
MUNICIPAL;15/09/2021;FERIADO RELIGIOSO;CE;JUAZEIRO DO NORTE;2307304
MUNICIPAL;18/07/2021;FERIADO RELIGIOSO;CE;MAURITI;2308104
MUNICIPAL;08/12/2021;FERIADO RELIGIOSO;CE;MAURITI;2308104
MUNICIPAL;15/08/2021;FERIADO RELIGIOSO;CE;MILAGRES;2308302
MUNICIPAL;19/03/2021;FERIADO RELIGIOSO;CE;MISSAO VELHA;2308401
MUNICIPAL;27/06/2021;FERIADO RELIGIOSO;CE;MOMBACA;2308500
MUNICIPAL;15/08/2021;FERIADO RELIGIOSO;CE;MOMBACA;2308500
MUNICIPAL;22/08/2021;FERIADO RELIGIOSO;CE;OROS;2309508
MUNICIPAL;20/01/2021;FERIADO RELIGIOSO;CE;PEDRA BRANCA;2310506
MUNICIPAL;29/06/2021;FERIADO RELIGIOSO;CE;PEDRA BRANCA;2310506
MUNICIPAL;13/11/2021;FERIADO RELIGIOSO;CE;PEDRA BRANCA;2310506
MUNICIPAL;19/03/2021;FERIADO RELIGIOSO;CE;SENADOR POMPEU;2312700
MUNICIPAL;15/09/2021;FERIADO RELIGIOSO;CE;SENADOR POMPEU;2312700
MUNICIPAL;20/01/2021;FERIADO RELIGIOSO;ES;AFONSO CLAUDIO;3200102
MUNICIPAL;11/02/2021;FERIADO RELIGIOSO;ES;AFONSO CLAUDIO;3200102
MUNICIPAL;12/04/2021;FERIADO MUNICIPAL;ES;AFONSO CLAUDIO;3200102
MUNICIPAL;27/09/2021;FERIADO RELIGIOSO;ES;AFONSO CLAUDIO;3200102
MUNICIPAL;02/04/2021;FERIADO MUNICIPAL;ES;ALEGRE;3200201
MUNICIPAL;12/04/2021;FERIADO MUNICIPAL;ES;ALEGRE;3200201
MUNICIPAL;15/08/2021;FERIADO RELIGIOSO;ES;ALEGRE;3200201
MUNICIPAL;02/04/2021;FERIADO MUNICIPAL;ES;ARACRUZ;3200607
MUNICIPAL;12/04/2021;FERIADO MUNICIPAL;ES;ARACRUZ;3200607
MUNICIPAL;24/06/2021;FERIADO RELIGIOSO;ES;ARACRUZ;3200607
MUNICIPAL;02/04/2021;FERIADO MUNICIPAL;ES;BAIXO GUANDU;3200805
MUNICIPAL;12/04/2021;FERIADO MUNICIPAL;ES;BAIXO GUANDU;3200805
MUNICIPAL;29/06/2021;FERIADO RELIGIOSO;ES;BAIXO GUANDU;3200805
MUNICIPAL;12/04/2021;FERIADO MUNICIPAL;ES;BARRA DE SAO FRANCISCO;3200904
MUNICIPAL;12/04/2021;FERIADO RELIGIOSO;ES;CACHOEIRO DE ITAPEMIRIM;3201209
MUNICIPAL;29/06/2021;FERIADO RELIGIOSO;ES;CACHOEIRO DE ITAPEMIRIM;3201209
MUNICIPAL;12/04/2021;FERIADO RELIGIOSO;ES;CARIACICA;3201308
MUNICIPAL;24/06/2021;FERIADO RELIGIOSO;ES;CARIACICA;3201308
MUNICIPAL;12/04/2021;FERIADO MUNICIPAL;ES;CASTELO;3201407
MUNICIPAL;15/08/2021;FERIADO RELIGIOSO;ES;CASTELO;3201407
MUNICIPAL;08/12/2021;FERIADO RELIGIOSO;ES;CASTELO;3201407
MUNICIPAL;12/04/2021;FERIADO MUNICIPAL;ES;COLATINA;3201506
MUNICIPAL;11/06/2021;FERIADO RELIGIOSO;ES;COLATINA;3201506
MUNICIPAL;20/01/2021;FERIADO RELIGIOSO;ES;DOMINGOS MARTINS;3201902
MUNICIPAL;12/04/2021;FERIADO MUNICIPAL;ES;DOMINGOS MARTINS;3201902
MUNICIPAL;04/07/2021;FERIADO RELIGIOSO;ES;DOMINGOS MARTINS;3201902
MUNICIPAL;12/04/2021;FERIADO MUNICIPAL;ES;ECOPORANGA;3202108
MUNICIPAL;12/04/2021;FERIADO MUNICIPAL;ES;GUACUI;3202306
MUNICIPAL;12/04/2021;FERIADO MUNICIPAL;ES;GUARAPARI;3202405
MUNICIPAL;29/06/2021;FERIADO RELIGIOSO;ES;GUARAPARI;3202405
MUNICIPAL;08/12/2021;FERIADO RELIGIOSO;ES;GUARAPARI;3202405
MUNICIPAL;12/04/2021;FERIADO MUNICIPAL;ES;ITAPEMIRIM;3202801
MUNICIPAL;08/09/2021;FERIADO RELIGIOSO;ES;ITAPEMIRIM;3202801
MUNICIPAL;12/04/2021;FERIADO MUNICIPAL;ES;IUNA;3203007
MUNICIPAL;31/05/2021;FERIADO RELIGIOSO;ES;IUNA;3203007
MUNICIPAL;12/04/2021;FERIADO MUNICIPAL;ES;JAGUARE;3203056
MUNICIPAL;16/09/2021;FERIADO RELIGIOSO;ES;JAGUARE;3203056
MUNICIPAL;22/10/2021;FERIADO RELIGIOSO;ES;JAGUARE;3203056
MUNICIPAL;12/04/2021;FERIADO MUNICIPAL;ES;LINHARES;3203205
MUNICIPAL;08/12/2021;FERIADO RELIGIOSO;ES;LINHARES;3203205
MUNICIPAL;19/03/2021;FERIADO RELIGIOSO;ES;MIMOSO DO SUL;3203403
MUNICIPAL;12/04/2021;FERIADO MUNICIPAL;ES;MIMOSO DO SUL;3203403
MUNICIPAL;12/04/2021;FERIADO MUNICIPAL;ES;MONTANHA;3203502
MUNICIPAL;12/06/2021;FERIADO RELIGIOSO;ES;MONTANHA;3203502
MUNICIPAL;24/06/2021;FERIADO RELIGIOSO;ES;MONTANHA;3203502
MUNICIPAL;12/04/2021;FERIADO MUNICIPAL;ES;NOVA VENECIA;3203908
MUNICIPAL;25/04/2021;FERIADO RELIGIOSO;ES;NOVA VENECIA;3203908
MUNICIPAL;12/04/2021;FERIADO MUNICIPAL;ES;PEDRO CANARIO;3204054
MUNICIPAL;13/05/2021;FERIADO RELIGIOSO;ES;PEDRO CANARIO;3204054
MUNICIPAL;12/04/2021;FERIADO MUNICIPAL;ES;PINHEIROS;3204104
MUNICIPAL;27/12/2021;FERIADO RELIGIOSO;ES;PINHEIROS;3204104
MUNICIPAL;12/04/2021;FERIADO MUNICIPAL;ES;SANTA TERESA;3204609
MUNICIPAL;15/10/2021;FERIADO RELIGIOSO;ES;SANTA TERESA;3204609
MUNICIPAL;31/10/2021;FERIADO RELIGIOSO;ES;SANTA TERESA;3204609
MUNICIPAL;12/04/2021;FERIADO MUNICIPAL;ES;SAO GABRIEL DA PALHA;3204708
MUNICIPAL;29/09/2021;FERIADO MUNICIPAL;ES;SAO GABRIEL DA PALHA;3204708
